Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
430	:	1759439919.290	     1.723	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343355.1
431	:	1759439919.388	     1.701	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343375.1
429	:	1759439919.280	     1.825	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343335.1
433	:	1759439919.467	     1.640	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343415.1
434	:	1759439919.566	     1.574	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343435.1
436	:	1759439919.629	     1.582	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343475.1
437	:	1759439919.646	     1.639	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343495.1
432	:	1759439919.428	     1.860	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343395.1
435	:	1759439919.616	     1.682	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343455.1
439	:	1759439919.669	     1.644	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343535.1
440	:	1759439919.680	     1.635	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343555.1
441	:	1759439919.689	     1.688	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343575.1
442	:	1759439919.702	     1.725	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013347245.1
438	:	1759439919.661	     1.777	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013343515.1
443	:	1759439919.731	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013376775.1
447	:	1759439919.877	     1.639	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013394455.1
449	:	1759439919.909	     1.700	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013395035.1
450	:	1759439919.949	     1.678	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013467605.1
453	:	1759439920.062	     1.631	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014467035.1
444	:	1759439919.786	     1.925	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013393665.2
446	:	1759439919.823	     1.893	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013393705.1
448	:	1759439919.897	     1.846	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013394475.2
456	:	1759439920.126	     1.618	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014854655.1
458	:	1759439920.149	     1.597	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_015697465.1
454	:	1759439920.069	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014490645.1
445	:	1759439919.809	     1.961	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_013393685.1
457	:	1759439920.138	     1.634	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014930935.1
459	:	1759439920.159	     1.637	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_015697605.1
452	:	1759439920.048	     1.753	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014217315.1
460	:	1759439920.170	     1.722	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_015697645.1
451	:	1759439920.032	     1.907	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014155905.1
455	:	1759439920.114	     1.837	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_014792125.1
467	:	1759439920.328	     1.688	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016105885.1
466	:	1759439920.310	     1.733	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016105665.1
463	:	1759439920.212	     1.842	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_015832075.1
468	:	1759439920.356	     1.699	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016107485.1
470	:	1759439920.442	     1.621	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016134915.1
472	:	1759439920.488	     1.601	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016743035.1
461	:	1759439920.191	     1.903	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_015697665.1
462	:	1759439920.201	     1.894	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_015832055.1
465	:	1759439920.297	     1.834	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016105505.1
464	:	1759439920.282	     1.888	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016064595.1
469	:	1759439920.396	     1.784	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016126955.1
471	:	1759439920.461	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016584725.1
473	:	1759439920.500	     1.698	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016743115.1
475	:	1759439920.551	     1.854	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016745135.1
474	:	1759439920.541	     1.904	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016745115.1
476	:	1759439920.818	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016745155.1
477	:	1759439921.028	     1.835	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016745175.1
478	:	1759439921.104	     1.780	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016745195.1
481	:	1759439921.163	     1.770	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016925455.1
479	:	1759439921.117	     1.882	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016811975.1
480	:	1759439921.132	     1.888	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016864415.1
482	:	1759439921.234	     1.817	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_016925475.1
483	:	1759439921.298	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_017378395.1
484	:	1759439921.313	     1.773	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_017378475.1
485	:	1759439921.324	     1.767	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_017900915.1
488	:	1759439921.388	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018141565.1
487	:	1759439921.359	     1.815	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018138065.1
490	:	1759439921.456	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018141645.1
489	:	1759439921.439	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018141625.1
491	:	1759439921.467	     1.834	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018279245.1
486	:	1759439921.344	     2.013	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018138045.1
500	:	1759439921.771	     1.597	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019378915.1
498	:	1759439921.756	     1.625	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019084125.3
495	:	1759439921.712	     1.686	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018409365.1
494	:	1759439921.646	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018279305.1
492	:	1759439921.531	     1.891	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018279265.1
496	:	1759439921.731	     1.693	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018448985.1
493	:	1759439921.627	     1.827	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018279285.1
501	:	1759439921.782	     1.685	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019379355.1
504	:	1759439921.824	     1.667	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019434135.1
497	:	1759439921.744	     1.809	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_018598285.3
507	:	1759439921.952	     1.621	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019466145.1
499	:	1759439921.764	     1.825	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019364615.1
502	:	1759439921.796	     1.809	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019434075.1
505	:	1759439921.834	     1.771	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019434235.1
503	:	1759439921.815	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019434095.1
506	:	1759439921.911	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019443665.1
511	:	1759439922.063	     1.719	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019720875.1
513	:	1759439922.089	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857245.1
514	:	1759439922.104	     1.704	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857265.1
509	:	1759439922.029	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019711215.1
517	:	1759439922.146	     1.679	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857325.1
516	:	1759439922.129	     1.791	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857305.1
510	:	1759439922.053	     1.917	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019720855.1
508	:	1759439921.962	     2.013	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019710495.1
515	:	1759439922.116	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857285.1
520	:	1759439922.199	     1.795	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857405.1
519	:	1759439922.190	     1.842	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857365.1
512	:	1759439922.076	     1.973	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019738995.2
521	:	1759439922.211	     1.842	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857425.1
522	:	1759439922.420	     1.634	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857445.1
518	:	1759439922.180	     1.925	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857345.1
523	:	1759439922.457	     1.856	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857465.1
524	:	1759439922.602	     1.855	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857485.1
526	:	1759439922.906	     1.735	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857525.1
525	:	1759439922.885	     1.875	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857505.1
531	:	1759439923.087	     1.739	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857625.1
527	:	1759439922.951	     1.893	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857545.1
528	:	1759439923.021	     1.825	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857565.1
532	:	1759439923.109	     1.753	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857645.1
529	:	1759439923.032	     1.842	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857585.1
530	:	1759439923.068	     1.807	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019857605.1
534	:	1759439923.139	     1.802	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019915465.1
541	:	1759439923.390	     1.589	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166255.2
533	:	1759439923.119	     1.875	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019915445.1
535	:	1759439923.184	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_019915485.1
542	:	1759439923.409	     1.595	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166275.2
544	:	1759439923.435	     1.641	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166315.2
536	:	1759439923.230	     1.871	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_020771675.1
537	:	1759439923.260	     1.842	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_020771755.1
538	:	1759439923.315	     1.789	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_020990445.1
547	:	1759439923.479	     1.626	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166375.2
539	:	1759439923.368	     1.756	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_020990465.1
543	:	1759439923.422	     1.712	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166295.1
549	:	1759439923.563	     1.625	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021184265.1
551	:	1759439923.605	     1.611	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021266605.1
540	:	1759439923.382	     1.850	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_020990485.1
553	:	1759439923.628	     1.608	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021398755.1
545	:	1759439923.445	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166335.2
554	:	1759439923.640	     1.611	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021460035.1
555	:	1759439923.658	     1.595	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497285.1
550	:	1759439923.583	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021249245.1
548	:	1759439923.506	     1.879	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021184245.1
552	:	1759439923.615	     1.785	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021378395.1
560	:	1759439923.857	     1.585	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497385.1
546	:	1759439923.468	     1.976	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021166355.2
562	:	1759439923.984	     1.477	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497425.1
568	:	1759439924.074	     1.404	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513435.1
558	:	1759439923.834	     1.694	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497345.2
570	:	1759439924.115	     1.427	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513475.1
566	:	1759439924.045	     1.506	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513395.1
563	:	1759439923.994	     1.569	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497445.1
569	:	1759439924.083	     1.496	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513455.1
565	:	1759439924.030	     1.608	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513375.1
557	:	1759439923.821	     1.839	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497325.1
559	:	1759439923.844	     1.817	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497365.2
556	:	1759439923.806	     1.885	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497305.1
561	:	1759439923.932	     1.860	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021497405.1
567	:	1759439924.064	     1.765	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513415.1
564	:	1759439924.006	     1.823	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513295.1
571	:	1759439924.336	     1.804	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513495.1
574	:	1759439924.775	     1.406	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513555.1
572	:	1759439924.476	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513515.1
573	:	1759439924.656	     1.796	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513535.1
582	:	1759439924.994	     1.509	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022453765.1
588	:	1759439925.134	     1.412	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022569915.1
577	:	1759439924.875	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513615.1
576	:	1759439924.863	     1.822	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513595.1
580	:	1759439924.919	     1.781	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022213165.2
578	:	1759439924.887	     1.832	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513635.1
575	:	1759439924.844	     1.893	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513575.1
585	:	1759439925.055	     1.708	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022559545.1
591	:	1759439925.187	     1.611	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022570115.1
579	:	1759439924.904	     1.907	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_021513675.1
583	:	1759439925.004	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022453825.1
581	:	1759439924.977	     1.852	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022424055.2
586	:	1759439925.101	     1.758	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022569855.1
592	:	1759439925.200	     1.690	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022570235.1
605	:	1759439925.469	     1.441	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022699525.1
590	:	1759439925.163	     1.758	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022569995.1
603	:	1759439925.452	     1.490	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022699485.1
587	:	1759439925.125	     1.864	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022569895.1
589	:	1759439925.153	     1.886	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022569975.1
584	:	1759439925.035	     2.020	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022533445.1
606	:	1759439925.487	     1.569	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022700635.2
604	:	1759439925.460	     1.605	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022699505.1
607	:	1759439925.536	     1.572	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810865.1
608	:	1759439925.552	     1.572	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810885.1
609	:	1759439925.563	     1.562	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810905.1
594	:	1759439925.232	     1.923	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022570435.1
611	:	1759439925.588	     1.583	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810945.1
610	:	1759439925.572	     1.625	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810925.1
599	:	1759439925.314	     1.892	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022638175.1
600	:	1759439925.329	     1.878	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022649105.1
593	:	1759439925.217	     2.000	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022570415.1
597	:	1759439925.277	     1.943	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022637915.1
601	:	1759439925.400	     1.820	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022649245.1
596	:	1759439925.260	     1.992	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022570475.1
598	:	1759439925.293	     1.969	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022638055.1
595	:	1759439925.251	     2.029	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022570455.1
602	:	1759439925.412	     1.907	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022670795.1
615	:	1759439925.711	     1.815	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022811025.1
613	:	1759439925.674	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810985.1
617	:	1759439925.844	     1.754	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022811065.1
614	:	1759439925.685	     1.927	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022811005.1
612	:	1759439925.660	     1.972	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022810965.1
618	:	1759439925.863	     1.775	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022811805.1
616	:	1759439925.806	     1.861	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022811045.1
619	:	1759439926.155	     1.663	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022870025.1
621	:	1759439926.303	     1.674	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022870545.1
620	:	1759439926.192	     1.804	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022870525.1
623	:	1759439926.515	     1.678	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023066825.1
622	:	1759439926.473	     1.750	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_022870565.1
624	:	1759439926.565	     1.731	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023066845.1
628	:	1759439926.748	     1.715	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023101265.1
629	:	1759439926.762	     1.725	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023101285.1
631	:	1759439926.812	     1.688	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023272755.1
627	:	1759439926.738	     1.771	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023093975.1
632	:	1759439926.830	     1.682	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023380065.1
634	:	1759439926.860	     1.669	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023571485.1
630	:	1759439926.780	     1.779	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023101305.1
638	:	1759439926.933	     1.646	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023958495.2
639	:	1759439926.958	     1.637	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024126335.1
640	:	1759439927.002	     1.630	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024126355.1
633	:	1759439926.847	     1.807	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023520735.1
625	:	1759439926.700	     1.954	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023066865.1
635	:	1759439926.873	     1.791	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023572735.3
641	:	1759439927.056	     1.608	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024266805.1
637	:	1759439926.922	     1.754	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023822305.1
626	:	1759439926.720	     1.963	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023093935.1
636	:	1759439926.907	     1.793	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_023612335.1
646	:	1759439927.138	     1.601	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024507915.1
